id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,location_cluster,bathroom_map,amenities_count,host_verifications_count,sentiment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
44241215,100,0,1,1,1,1,4,6,3,3,450,1,3,1,0,0,0,66,0,0,0,0,1,1,0,0,1.081876054,0,6,13,2,0.794546533,4.872651275,4.869369712,4.801912453,4.891307025,4.920001306,4.812282617,4.741422994
44257482,86.149147,0,13,18,1,1,3,1,1,2,30,3,30,1,0,0,0,0,8,0,0,0,4,0,4,0,0.31,1,8,31,1,0.71448,4.5,5,4.25,5,4.75,4.75,4.5
44285806,100,0,1,1,1,1,4,4,1,2,280,3,1125,1,7,37,67,342,5,5,2,0,1,1,0,0,1.07,5,6,21,2,0.94944,5,4.8,4.8,5,5,5,4.6
44298184,93,0,3,8,1,1,3,2,1,1,31,2,1125,1,0,4,4,234,29,17,0,1,3,0,3,0,1.14,5,8,21,1,0.72933,4.45,4.59,4.1,4.69,4.66,4.24,4.48
44309849,100,0,9,10,1,1,4,2,1,1,49,22,1125,1,0,0,0,18,5,0,0,0,9,9,0,0,0.2,1,6,17,1,0.92958,5,5,4.8,5,5,5,4.8
44316988,88.84355935,0,13,18,1,1,3,2,1,2,32,3,30,1,0,0,0,0,17,0,0,1,4,0,4,0,0.66,1,5,27,1,0.71512,4.53,4.88,4.35,4.88,4.88,4.82,4.47
44320566,100,1,1,1,1,1,4,2,1,1,80,2,1125,1,0,0,11,255,37,20,3,0,1,1,0,0,1.56,6,6,28,2,0.94878,4.97,5,5,4.97,5,4.86,4.92
44335902,100,0,1,2,1,1,4,2,1,1,370,2,45,1,8,8,8,8,4,1,1,0,1,1,0,0,0.16,5,6,16,2,0.90838,4.75,5,5,4.5,5,5,5
44344311,94,0,3,7,1,1,4,4,2,2,239,7,28,1,3,15,41,54,18,11,2,0,2,2,0,0,0.76,1,11,42,2,0.89967,5,5,4.89,5,4.94,4.94,4.83
44370471,100,0,3,3,1,1,4,3,2,2,90,4,90,1,2,3,3,10,13,3,2,0,1,1,0,0,0.51,7,6,26,2,0.83184,4.92,4.77,4.85,5,5,4.85,4.92
44375988,100,1,5,5,1,1,4,2,1,1,196,1,365,1,1,4,15,260,122,82,7,0,5,4,1,0,4.76,1,9,26,3,0.82304,4.76,4.89,4.84,4.84,4.9,4.67,4.7
44377348,93,0,3,8,1,1,3,2,1,1,35,2,1125,1,0,0,0,31,10,4,0,1,3,0,3,0,0.38,5,8,20,1,0.7826,4.5,4.8,4,4.9,4.7,4.3,4.4
44391909,74.99227585,0,13,18,1,1,3,1,1,1,40,3,30,1,0,0,0,0,2,0,0,1,4,0,4,0,0.08,1,8,30,1,0.3612,4,5,3,5,5,4,4
44392004,100,1,5,5,1,1,4,6,3,4,658,1,365,1,6,20,37,292,34,29,2,0,5,4,1,0,1.36,1,9,35,3,0.79275,4.74,4.85,4.91,4.91,4.91,4.65,4.56
44404362,100,1,5,9,1,1,4,9,4,5,653,2,89,1,12,27,39,286,58,45,2,0,3,2,1,0,2.79,5,15,57,3,0.90081,4.93,4.93,4.93,4.95,4.97,4.9,4.79
44426285,92.95265191,0,1,2,1,0,4,6,4,3,400,3,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,0.50717403,1,20,7,1,0.794546533,4.638510677,4.718766477,4.530976404,4.776283554,4.79478215,4.739898727,4.5735067
44433489,100,0,2,2,1,1,3,1,1,1,58,2,30,1,0,0,0,223,13,13,1,0,2,0,2,0,1.2,2,17,48,2,0.86115,4.85,4.92,4.92,4.85,4.92,4.69,4.85
44457543,100,1,5,5,1,1,4,4,2,3,391,1,365,1,3,7,16,27,11,10,0,0,5,4,1,0,0.44,1,9,19,3,0.83214,4.73,4.82,5,5,5,4.73,4.73
44472903,100,0,1,1,1,0,4,2,1.131587039,1,90,2,28,1,4,7,7,7,12,7,1,0,1,1,0,0,0.51,1,9,22,2,0.92837,5,5,4.83,5,5,5,4.75
44473607,96.13378984,0,1,2,1,1,4,2,2,2,125,3,1125,1,0,0,0,0,1,0,0,1,1,1,0,0,0.04,1,6,13,2,0.8999,5,5,5,5,5,5,5
44543964,100,0,9,10,1,1,4,2,1.072435919,1,72,20,1125,1,0,0,0,18,0,0,0,0,9,9,0,0,1.561560608,1,9,16,1,0.794546533,4.86481025,4.885901621,4.829313224,4.902008075,4.925761925,4.784885279,4.743211774
44550673,75.09793886,0,13,18,1,1,3,1,1,1,30,4,30,1,0,0,0,0,1,0,0,1,4,0,4,0,0.04,1,5,32,1,0.9509,4,5,4,5,5,5,5
44552014,100,1,3,3,1,1,3,1,1,1,257,1,365,1,4,23,48,187,5,4,1,1,3,0,1,0,0.21,5,6,8,2,0.733,5,4.6,4.8,4.8,4.8,4.8,4.8
44557802,100,0,1,1,1,1,3,2,1,1,112,1,5,1,24,53,83,173,36,31,0,0,1,0,1,0,2.44,5,7,31,2,0.7638,4.69,4.75,4.83,4.97,4.89,4.53,4.53
44573802,100,1,3,3,1,1,4,4,2,3,300,15,90,1,0,0,10,254,5,5,1,0,3,3,0,0,0.42,1,13,14,2,0.91906,5,5,5,5,5,5,4.8
44575990,95.84284884,0,1,1,1,1,3,1,1,1,45,29,60,1,0,0,0,0,2,1,0,0,1,0,1,0,0.16,5,5,14,3,0.794546533,5,5,5,5,5,5,5
44593536,100,1,5,5,1,1,3,1,1,1,138,1,365,1,3,7,21,269,11,9,1,0,5,4,1,0,0.72,1,9,14,3,0.76001,4.73,4.91,4.91,4.91,4.64,4.82,4.64
44599142,100,1,11,22,1,1,3,15,6,15,500,365,1125,1,0,0,0,0,1,0,0,0,11,3,8,0,0.04,1,10,42,2,0.836,5,5,5,5,5,4,5
44605656,79.23643151,0,9,10,1,1,3,2,1,4,59,1,31,1,0,0,0,0,1,0,0,1,9,0,9,0,0.06,2,7,19,1,0.7506,4,5,4,5,5,5,4
44624463,100,1,1,1,1,0,3,1,1,1,33,2,11,1,0,0,0,0,14,8,0,1,1,0,1,0,0.57,4,7,12,2,0.93645,5,5,4.86,5,5,5,5
44626032,93.06159695,0,1,1,1,1,4,2,3,3,300,183,183,1,23,53,83,358,0,0,0,0,1,1,0,0,0.900733375,3,13,21,2,0.794546533,4.624059516,4.713490634,4.546710131,4.779741104,4.797681742,4.72207429,4.556223781
44628336,92.72846601,0,1,1,1,0,4,2,1,2,315,2,3,1,3,13,43,318,0,0,0,1,1,1,0,0,1.536743224,1,9,42,2,0.794546533,4.589311451,4.706373337,4.560431775,4.781582609,4.795777342,4.68416626,4.52741305
44651780,100,0,2,2,1,1,4,4,2,6,150,2,28,1,0,0,0,28,0,0,0,0,1,1,0,0,1.882772822,5,9,35,3,0.794546533,4.811408862,4.813224365,4.804917467,4.880898672,4.914253309,4.777766554,4.658817208
44656479,82.56508274,0,9,10,1,1,3,1,1,1,55,1,31,1,0,0,0,0,4,1,0,1,9,0,9,0,0.16,2,7,16,1,0.8313,4,4.25,3.75,4.25,4.25,4.75,4.25
44656831,50,0,1,1,1,1,3,1,1,1,55,7,1125,1,0,23,23,287,16,2,0,0,1,0,1,0,0.65,2,9,32,2,0.78533,5,4.94,4.88,5,5,4.75,4.94
44660316,95.59604699,0,1,1,1,1,4,2,1,1,90,1,2,1,0,0,0,0,5,0,0,1,1,1,0,0,0.2,1,6,31,2,0.81254,5,4.8,4.6,5,5,5,4.8
44686079,90,0,4,13,1,1,4,7,3,5,650,3,1125,1,8,14,32,58,39,29,1,1,4,4,0,0,2.22,1,13,13,2,0.72912,4.36,4.33,4.23,3.87,4.46,4.56,4.28
44692859,93.170542,0,1,2,1,1,4,4,2,3,70,3,1125,1,0,0,0,0,0,0,0,1,1,1,0,0,1.294292719,6,6,17,2,0.794546533,4.609608355,4.708214791,4.562443857,4.783198654,4.800581335,4.704249853,4.538940863
44732163,96.09447095,0,1,11,1,1,3,2,1,2,38,1,1125,1,0,0,0,0,5,0,0,0,1,0,1,0,0.2,5,7,19,2,0.927,5,5,5,5,5,5,5
44937373,100,1,5,5,1,1,4,4,2,2,289,1,365,1,2,16,32,42,19,15,0,0,5,4,1,0,0.76,1,9,20,3,0.86615,4.89,4.95,4.95,4.95,4.95,4.74,4.84
44945753,100,0,6,6,1,1,4,4,3,3,190,30,250,1,0,0,0,10,0,0,0,0,5,2,3,0,1.081876054,1,6,45,2,0.794546533,4.872651275,4.869369712,4.801912453,4.891307025,4.920001306,4.812282617,4.741422994
44960119,63,0,1,1,1,1,3,1,1,1,50,1,1125,1,0,0,0,14,26,12,2,1,1,0,1,0,1.06,2,7,18,2,0.79343,4.69,4.88,4.58,4.96,4.92,4.85,4.73
45009041,100,1,2,2,1,1,4,2,1,1,175,3,31,1,0,5,27,269,65,30,4,1,2,2,0,0,2.66,4,6,39,2,0.91569,5,4.97,4.94,4.97,4.98,5,4.85
45048728,100,0,12,54,1,1,4,6,2,3,229,2,365,1,0,13,35,305,6,0,0,1,8,8,0,0,0.25,5,11,26,3,0.5156,4,3.67,4.17,4.83,4.67,4.83,3.5
45056742,50,0,1,1,1,1,4,4,2,2,300,5,60,1,0,1,11,221,3,2,0,1,1,1,0,0,0.12,1,9,26,2,0.75055,5,5,5,5,5,5,5
45061866,92.30105084,0,1,1,1,1,4,2,1,1.224398163,40,7,90,1,0,0,0,0,0,0,0,1,1,1,0,0,1.419541845,5,6,24,2,0.794546533,4.584774199,4.709034656,4.54666483,4.777645725,4.789800654,4.682412677,4.531874078
45095196,100,1,3,4,1,1,3,4,2,2,80,10,60,1,0,0,0,0,0,0,0,0,3,0,3,0,1.335869368,1,7,27,2,0.794546533,4.868052258,4.87734468,4.816024266,4.896710671,4.922909103,4.797880658,4.741574346
45095744,100,1,1,6,1,1,3,2,1,1,70,1,14,1,7,29,59,59,43,39,8,1,1,0,1,0,1.76,3,7,15,2,0.85839,4.79,4.84,4.88,4.95,4.91,4.56,4.77
45097827,95,0,3,5,1,1,3,3,1,2,295,1,365,1,23,52,82,251,54,54,6,1,3,0,3,0,5.89,5,6,15,3,0.77539,4.72,4.87,4.87,4.94,4.8,4.69,4.24
45113690,100,0,1,1,1,1,4,2,1,1,101,1,10,1,5,15,29,78,23,23,9,0,1,1,0,0,8.85,6,6,36,2,0.85383,4.91,4.83,4.96,4.87,4.91,4.96,4.83
45121112,97,1,23,30,1,0,4,2,1,1,76,14,1125,1,0,7,19,40,17,11,1,0,20,20,0,0,0.72,5,6,24,2,0.78842,4.94,4.82,4.71,4.94,4.82,4.71,4.59
45131825,100,0,7,9,1,1,4,2,1,1,48,15,90,1,2,11,13,162,23,11,1,1,5,5,0,0,0.97,1,6,26,2,0.77143,4.65,4.74,4.26,4.78,4.78,4.83,4.61
45138688,100,1,3,11,1,1,4,6,3,3,347,4,90,1,6,11,36,126,13,13,2,0,1,1,0,0,2.5,7,15,43,2,0.94192,5,5,4.92,5,4.85,4.92,4.85
45147803,93.06159695,0,1,9,1,1,4,5,3,3,110,14,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,0.900733375,5,6,18,2,0.794546533,4.624059516,4.713490634,4.546710131,4.779741104,4.797681742,4.72207429,4.556223781
45167055,100,0,3,3,1,1,3,1,1,1,48,1,365,1,0,0,0,254,2,2,0,0,3,0,3,0,1.09,5,5,20,2,0.8269,5,5,5,5,5,5,5
45175093,100,0,5,5,1,1,4,4,2,2,270,2,30,1,0,0,0,0,16,16,0,0,3,1,2,0,2.31,5,6,42,3,0.88908,4.5,4.5,3.81,4.5,4.88,5,4.44
45178861,91,1,3,4,1,1,3,2,1,2,50,1,1125,1,19,40,62,320,102,89,5,0,3,0,3,0,4.19,3,7,16,2,0.78774,4.72,4.8,4.69,4.82,4.73,4.64,4.75
45178917,91,1,3,4,1,1,3,4,1,3,140,1,1125,1,21,46,76,337,107,80,4,0,3,0,3,0,5.25,3,7,15,2,0.8434,4.79,4.83,4.74,4.91,4.86,4.67,4.85
45183394,91,1,3,4,1,1,3,3,1,2,50,1,1125,1,20,46,71,332,55,45,4,0,3,0,3,0,3.71,3,7,15,2,0.85151,4.8,4.85,4.75,4.82,4.87,4.64,4.76
45187979,92.30105084,0,1,1,1,1,3,1,1,1.224398163,35,3,14,1,0,0,0,0,0,0,0,1,1,0,1,0,1.419541845,1,5,9,2,0.794546533,4.584774199,4.709034656,4.54666483,4.777645725,4.789800654,4.682412677,4.531874078
45199217,100,1,6,12,1,1,4,4,1,1,176,2,14,1,1,1,1,1,168,86,2,0,3,2,1,0,6.93,1,6,42,2,0.831,4.8,4.79,4.68,4.92,4.93,4.96,4.59
45228285,75,0,10,35,1,1,4,1,1,1,90,14,1125,1,0,4,34,114,15,9,1,1,9,9,0,0,0.64,1,6,14,1,0.57364,4.73,4.67,4.8,4.93,4.8,4.73,4.53
45265177,95,0,3,5,1,1,3,2,1,1,168,2,1125,1,6,16,46,321,14,3,0,0,3,0,3,0,0.58,1,9,23,2,0.72814,4.57,4.57,4.57,4.64,4.64,4.71,4.57
45272429,97,1,23,30,1,0,4,2,1,1.201540482,80,14,1125,1,1,15,15,101,13,7,2,0,20,20,0,0,0.55,5,6,24,2,0.75786,5,4.85,4.77,5,5,5,4.85
45281033,100,0,32,41,1,1,4,4,1,3,405,2,28,1,16,37,61,329,22,22,0,1,31,30,1,0,1.96,1,6,34,2,0.36978,4,3.91,4.27,4.05,4.73,4.64,3.77
45283170,100,1,3,14,1,1,3,2,1,1,47,90,1125,1,0,0,0,266,1,1,0,0,3,2,1,0,0.58,5,9,46,3,0.5719,5,5,5,5,5,3,5
45330506,87,0,1,1,1,1,4,4,2,2,450,1,21,1,28,45,60,61,1,1,1,0,1,1,0,0,1,5,11,25,2,0.9552,5,5,5,5,5,5,5
45338635,43,0,3,3,1,1,3,2,1,2,80,6,365,1,0,0,0,0,10,9,0,0,3,0,3,0,0.66,5,5,19,2,0.88383,4.4,4.3,4.2,4.9,4.6,4.7,4.6
45339227,43,0,3,3,1,1,3,2,1,1,80,6,365,1,7,9,21,21,7,5,0,0,3,0,3,0,0.51,5,5,22,2,0.781,4.71,4.86,4.86,4.71,4.43,4.86,4.57
45340704,100,0,32,41,1,1,4,8,3,6,709,2,13,1,3,7,16,175,69,55,4,1,31,30,1,0,2.95,1,11,33,2,0.70191,4.32,4.26,4.33,4.43,4.49,4.78,4.35
45345331,80,0,1,1,1,1,4,2,1,1,120,14,1125,1,1,2,2,2,9,9,0,0,1,1,0,0,1.15,5,9,37,2,0.85276,4.89,5,4.78,5,5,4.78,4.89
45356616,100,0,87,143,1,1,4,2,1,1,180,7,1125,1,0,0,0,0,0,0,0,0,48,48,0,0,1.589862682,2,6,37,3,0.794546533,4.863453242,4.885319648,4.830136079,4.902114318,4.925816901,4.783478699,4.741725699
45363223,92.17744498,0,1,1,1,1,3,1,1,1,50,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,1,5,26,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
45428705,100,0,87,143,1,1,4,2,1,1,140,30,1125,1,0,0,0,0,0,0,0,0,48,48,0,0,1.589862682,1,6,32,3,0.794546533,4.863453242,4.885319648,4.830136079,4.902114318,4.925816901,4.783478699,4.741725699
45429806,100,0,32,41,1,1,4,6,2,5,140,2,28,1,0,0,0,0,1,0,0,1,31,30,1,0,0.07,5,11,28,2,-0.8019,2,2,1,4,4,2,2
45430042,100,0,32,41,1,1,4,3,1,2,197,2,30,1,0,0,0,0,2,0,0,1,31,30,1,0,0.09,1,6,32,2,0.21005,4,4.5,4.5,3.5,4.5,4.5,2.5
45430383,100,0,32,41,1,1,4,6,2,5,596,2,30,1,7,17,30,195,1,1,0,1,31,30,1,0,0.41,1,6,29,2,0.6249,5,5,5,5,5,5,5
45430662,100,0,32,41,1,1,4,8,4.305509097,7,342,2,30,1,2,2,2,2,13,9,0,1,31,30,1,0,0.56,1,11,31,2,0.81343,4.77,4.69,4.69,4.69,4.85,4.85,4.62
45431140,100,0,32,41,1,1,4,2,1.143806343,1,90,2,30,1,0,0,0,0,3,0,0,1,31,30,1,0,0.14,1,6,32,2,0.8159,4.67,5,5,4.33,4.67,5,4.67
45461628,100,0,6,17,1,1,4,2,1.063819709,1,61,14,360,1,0,0,0,0,13,1,1,0,6,5,0,0,0.54,5,6,31,2,0.81953,4.38,4.31,4.92,4.54,4.85,4.92,4.46
45478728,90,1,2,3,1,1,4,4,2,4,233,4,21,1,8,19,38,117,32,22,1,0,1,1,0,0,1.53,5,9,31,2,0.95139,4.97,5,5,4.97,5,5,4.97
45483905,79,0,21,59,1,1,4,4,1,2,200,14,1125,1,0,0,0,0,9,9,0,0,12,12,0,0,0.96,1,6,12,2,0.84997,4.11,4.11,4.33,4.11,3.56,5,3.44
45490514,100,0,32,41,1,1,4,5,2,3,180,2,60,1,0,0,0,0,3,0,0,1,31,30,1,0,0.14,1,11,34,2,0.42487,3.33,3.33,5,3.33,4,5,3.33
45490852,100,1,1,3,1,1,3,2,1,1,135,2,5,1,19,45,66,66,11,11,0,0,1,0,1,0,0.9,1,5,13,2,0.75695,4.82,4.91,4.82,4.82,4.91,4.45,4.27
45491052,100,0,32,41,1,1,4,6,2,5,571,2,60,1,2,2,2,2,3,3,0,1,31,30,1,0,0.28,5,6,32,2,0.719,4.67,3,4.33,4.67,4.33,4.33,4.33
45501564,100,0,32,41,1,1,4,5,2,4,275,3,60,1,0,0,0,0,10,10,0,1,31,30,1,0,0.94,1,6,34,2,0.66971,4.5,4.2,4.8,4.1,4.5,4.7,4.4
45511063,100,0,3,3,1,1,3,2,1,1,124,1,1125,1,8,26,51,220,40,40,6,0,3,1,2,0,6.78,1,15,20,2,0.91221,4.88,4.9,4.8,4.98,5,4.73,4.73
45553381,82,0,68,129,1,1,4,4,1,2,192,14,1125,1,4,12,22,285,38,36,3,0,42,42,0,0,2.78,5,6,7,2,0.7575,4.47,4.74,4.39,4.87,4.63,4.95,4.39
45556440,100,0,32,41,1,1,4,5,2,4,185,3,30,1,0,0,0,0,13,8,1,1,31,30,1,0,0.61,1,11,33,2,0.48907,4.46,4.46,4.62,3.77,4,4.46,4.15
45586500,79,0,21,59,1,1,4,4,2,1,90,15,1125,1,0,0,0,0,0,0,0,0,12,12,0,0,0.650885944,5,6,9,2,0.794546533,4.130339771,4.422012501,4.046902261,4.56332161,4.555158491,4.53012582,4.202180699
45614442,100,0,1,1,1,1,3,2,1,1,71,1,1125,1,8,26,44,44,53,52,13,0,1,0,1,0,2.44,1,7,43,2,0.84281,4.89,4.85,4.85,4.96,4.96,4.77,4.83
45617612,89,0,2,6,1,1,3,1,1,2,80,5,1125,1,1,6,36,37,5,0,0,0,2,0,2,0,0.22,5,12,26,3,0.85224,4.8,4.8,4.8,5,5,4.8,4.8
45632698,100,0,1,1,1,1,4,9,4,6,350,7,14,1,0,0,0,15,6,2,1,0,1,1,0,0,0.43,4,15,26,2,0.91722,5,5,5,5,5,5,4.83
45632923,100,0,4,4,1,1,3,5,3,5,250,1,7,1,2,26,56,90,35,24,5,1,4,0,4,0,2.39,6,5,28,2,0.81835,4.71,4.77,4.6,4.91,4.94,4.63,4.54
45636793,95,0,4,5,1,1,3,2,1,1.217218606,50,1,3,1,3,12,39,47,48,32,2,0,3,0,3,0,2.03,1,5,19,2,0.71578,4.38,4.65,4.25,4.67,4.71,4.35,4.46
45664593,100,1,1,1,1,1,3,2,1,2,85,1,46,1,13,31,56,56,25,19,2,1,1,0,1,0,1.08,4,7,19,2,0.915,4.92,4.88,5,5,5,4.84,4.88
45683271,100,0,32,41,1,1,4,2,1.05998389,1,100,3,30,1,0,0,0,0,10,5,0,1,31,30,1,0,0.43,1,6,32,2,0.4363,4.2,3.9,4.5,4,4.5,4,4.2
45705255,93.06159695,0,1,2,1,0,4,6,3,3,300,2,1125,1,0,0,0,0,0,0,0,1,1,1,0,0,0.900733375,2,17,16,2,0.794546533,4.624059516,4.713490634,4.546710131,4.779741104,4.797681742,4.72207429,4.556223781
45755653,87.74306296,0,1,1,1,1,4,2,1.137821264,1,115,3,1125,1,0,0,0,0,7,6,0,1,1,1,0,0,0.56,1,6,16,2,0.72339,4.57,5,4,5,4.86,4.86,4
45795997,90.18094466,0,8,8,1,1,4,1,1,1,128,1,1125,1,0,0,0,0,4,2,0,1,8,8,0,0,0.18,5,6,26,2,0.71702,4.5,4.5,4.25,4.75,4.25,4.25,4.25
45796445,92.7833999,0,8,8,1,1,4,3,2,3,177,1,1125,1,0,0,0,0,9,2,0,1,8,8,0,0,0.61,5,11,26,2,0.70875,4.67,4.78,4.67,4.78,4.44,4.78,4.56
45796614,96.63370028,0,8,8,1,1,4,2,1,2,152,1,1125,1,0,0,0,0,9,5,0,1,8,8,0,0,0.4,5,6,26,2,0.8391,4.89,4.89,5,4.67,4.78,4.89,4.89
45809702,100,0,2,5,1,1,4,6,4,4,140,7,365,1,2,2,2,2,13,10,1,0,1,1,0,0,0.66,5,11,35,2,0.80886,4.46,4.69,4.31,4.92,4.92,4.77,4.62
45855202,97,1,23,30,1,0,4,2,1,1,75,14,1125,1,2,2,29,119,16,8,2,0,20,20,0,0,0.72,5,6,24,2,0.83013,4.81,4.81,4.5,5,5,4.94,4.81
45855776,95.80865788,1,9,9,1,1,3,2,1,1,79,1,1125,1,0,0,0,0,53,29,0,1,9,0,9,0,2.51,5,9,16,2,0.85154,4.85,4.96,4.96,4.89,4.68,4.91,4.85
45863962,95.82720416,0,1,2,1,1,4,2,1,1,100,13,1125,1,0,0,0,20,3,2,0,0,1,1,0,0,0.14,1,6,18,2,0.98983,5,5,5,5,5,5,5
45865005,97.33678057,0,1,1,1,1,4,4,2,2,101,5,60,1,0,0,0,0,10,0,0,1,1,1,0,0,0.44,5,6,32,3,0.91311,5,4.9,5,5,5,5,4.9
45874332,100,0,32,41,1,1,4,4,1,3,97,2,28,1,0,0,0,0,0,0,0,1,31,30,1,0,1.863314409,1,6,29,2,0.794546533,4.835131544,4.853259491,4.82458268,4.894208318,4.921489004,4.773421647,4.70034713
45889975,100,0,1,1,1,1,3,1,1,1,24,28,1125,1,0,0,0,98,7,4,0,0,1,0,1,0,0.34,5,8,50,2,0.93503,4.43,4.57,4.29,4.86,4.43,4.43,4.43
45891822,96.18267447,1,9,9,1,1,3,2,1,1,79,1,1125,1,0,0,0,0,31,18,0,1,9,0,9,0,1.59,5,7,16,2,0.64579,4.81,4.77,4.87,4.84,4.81,4.87,4.68
45896616,92.17744498,0,1,3,1,0,3,1,1,1,35,1,30,1,0,0,0,0,0,0,0,1,1,0,1,0,1.385634384,5,6,14,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
45905621,94.46710229,1,9,9,1,1,3,2,1,1,79,1,1125,1,0,0,0,0,17,14,0,1,9,0,9,0,1.29,5,7,16,2,0.8123,4.71,4.76,4.82,4.76,4.65,4.76,4.65
45905767,88.0527838,1,9,9,1,1,3,2,1,2,79,1,1125,1,0,0,0,0,7,6,0,1,9,0,9,0,0.56,5,7,16,2,0.81428,4.43,4.71,4.29,4.71,4.71,5,4.43
45905836,97.35713766,1,9,9,1,1,3,2,1,1,79,1,1125,1,0,0,0,0,34,27,0,1,9,0,9,0,1.72,5,7,16,2,0.82256,4.94,4.76,4.82,4.97,4.71,4.85,4.68
45908173,96.97116699,1,9,9,1,1,3,2,1,1,79,1,1125,1,0,0,0,0,18,14,0,1,9,0,9,0,1.28,5,7,16,2,0.80427,4.94,4.78,4.89,5,4.78,4.83,4.78
45908262,93.73452074,1,9,9,1,1,3,2,1,2,79,1,1125,1,0,0,0,0,18,14,0,1,9,0,9,0,1.1,5,7,16,2,0.80613,4.61,4.67,4.56,4.56,4.67,4.78,4.44
45908541,93.59056748,1,9,9,1,1,3,2,1,2,79,1,1125,1,0,0,0,0,40,20,0,1,9,0,9,0,1.96,5,7,16,2,0.88662,4.73,4.88,4.78,4.88,4.7,4.9,4.78
45933639,100,1,1,1,1,1,3,2,1,1,90,1,1125,1,0,0,0,0,55,45,4,1,1,0,1,0,2.42,7,8,47,2,0.84369,4.93,5,4.96,4.98,4.96,4.75,4.82
45963273,86,0,17,22,1,1,4,4,1,2,207,2,1125,1,5,5,5,246,36,36,3,0,13,13,0,0,2.95,5,6,22,2,0.71438,4.25,4.61,4.72,4.08,4.39,4.58,4.31
45966857,92.17744498,0,1,1,1,1,4,2,1,1,85,90,120,1,23,53,83,83,0,0,0,0,1,1,0,0,1.385634384,5,11,43,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
45987094,95.78809243,0,1,1,1,1,3,1,1,1,32,21,1125,1,0,0,0,0,2,0,0,0,1,0,1,0,0.09,1,5,13,2,0.78655,5,5,5,5,5,5,5
45988020,95,0,3,5,1,1,3,2,1,2,266,1,365,1,20,47,77,253,45,44,3,1,3,0,3,0,3.28,5,6,5,3,0.80166,4.76,4.67,4.93,4.93,4.82,4.67,4.49
46078464,100,1,1,1,1,1,4,2,1,1,90,1,1125,1,10,30,53,226,116,64,6,0,1,1,0,0,5.16,2,9,32,1,0.86165,4.91,4.92,4.89,4.97,4.98,4.84,4.9
46090171,100,0,32,41,1,1,4,6,2,4,275,7,1125,1,26,56,86,361,0,0,0,0,31,30,1,0,1.609321095,2,6,33,2,0.794546533,4.83973056,4.845284523,4.810470867,4.888804672,4.918581206,4.787823606,4.700195777
46114537,92.17744498,0,1,2,1,0,4,4,1,1,90,2,1125,1,0,0,0,0,0,0,0,0,1,1,0,0,1.385634384,1,6,13,2,0.794546533,4.583465708,4.709807726,4.542685966,4.776509015,4.788073756,4.681907104,4.533168156
46133424,67,0,1,4,1,1,3,2,1,1,101,5,1125,1,0,0,1,135,1,1,0,0,1,0,1,0,0.11,5,9,16,2,0.9253,4,4,5,5,4,4,4
46140141,43,0,3,3,1,1,3,1,1,1,50,6,365,1,0,0,0,2,9,7,0,0,3,0,3,0,0.72,5,5,19,2,0.81582,4.44,4.44,4.22,4.78,4.56,5,4.56
46140429,100,0,5,5,1,1,4,6,3,3,202,4,1125,1,0,0,8,216,25,24,0,1,5,2,3,0,1.72,1,15,18,1,0.74318,4.24,4.2,3.92,4.2,4.32,4.72,4.16
46172840,92.72846601,0,1,1,1,0,4,4,1,2,100,10,52,1,0,0,0,0,0,0,0,0,1,1,0,0,1.536743224,1,6,34,2,0.794546533,4.589311451,4.706373337,4.560431775,4.781582609,4.795777342,4.68416626,4.52741305
46185543,92.72813609,0,1,3,1,1,4,4,2,3,150,2,1125,1,0,0,0,0,5,0,0,0,1,1,0,0,0.23,6,11,25,3,0.77968,4.8,5,4.6,5,5,5,4.6
46256456,93,1,7,7,1,1,4,2,1,1,359,1,365,1,17,47,77,350,42,35,3,1,7,7,0,0,1.97,1,6,25,2,0.79636,4.9,4.88,4.9,4.86,4.88,5,4.79
46256482,93,1,7,7,1,1,4,2,1,1,508,1,365,1,24,53,83,356,8,5,1,1,7,7,0,0,0.39,1,6,28,2,0.52639,4.63,4.75,5,4.75,4.75,5,4.5
46256549,93,1,7,7,1,1,4,2,1,1,566,1,365,1,17,43,68,340,3,2,1,1,7,7,0,0,0.24,1,6,27,2,0.9368,5,5,5,5,5,5,4.33
